exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.005649717514124294,0.04067023383571518,0.9967159277504105,0.32658788393707683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.017052022679602496,0.9983870967741936,0.10964912280701755,0.42857142857142855,0.6,0.499999995138889,0.3333333333333333,0.5,0.39999999520000007,0.42857142857142855,0.6,0.499999995138889
0.0,0.006205326259491253,0.9982578397212544,0.06986027944111778,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.004125627197436836,1.0,0.030769230769230778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02759348164848268,0.9734513274336283,0.1098901098901099,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.002,0.01500583491102429,0.997920997920998,0.14831882338332483,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.009435800859615887,0.9984871406959153,0.13597362935673082,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.0,0.00441127032324763,0.9979480164158687,0.052966101694915266,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.0,0.00921280764266291,0.9949031600407747,0.12335526315789476,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.006130608003306548,0.9993722536095417,0.08737864077669905,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
0.0022271714922048997,0.0054645709670114295,0.9976865240023135,0.09124087591240879,0.6666666666666666,0.4,0.49999999531250006,0.5,0.25,0.33333332888888895,0.6666666666666666,0.4,0.49999999531250006
0.0,0.013012024105196095,0.995,0.10752688172043012,0.6666666666666666,0.8,0.7272727223140496,0.6,0.75,0.6666666617283951,0.6666666666666666,0.8,0.7272727223140496
0.0,0.0043362353894367935,0.9990884229717412,0.03125000000000001,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.00396073823050211,0.997504159733777,0.027472527472527476,0.5,0.25,0.33333332888888895,0.0,0.0,0.0,0.5,0.25,0.33333332888888895
0.0,0.004343216223111427,1.0,0.029880478087649407,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.003921503496758299,1.0,0.027124773960217004,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.03201137092366439,0.9811320754716981,0.058139534883720936,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
