exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.013513513513513514,0.03195218887141897,0.9715639810426541,0.22515907978463048,0.8333333333333334,0.7142857142857143,0.7692307642603551,0.6,0.5,0.5454545404958678,0.8333333333333334,0.7142857142857143,0.7692307642603551
0.0,0.014819574007189747,0.9917695473251029,0.07407407407407407,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.0,0.016968684873876965,0.9981949458483754,0.26105263157894737,0.75,0.75,0.749999995,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.75,0.75,0.749999995
0.0,0.059235180297484924,1.0,0.4346182917611489,0.4,0.5,0.4444444395061729,0.0,0.0,0.0,0.4,0.5,0.4444444395061729
0.02702702702702703,0.02759348164848268,0.9726027397260274,0.045871559633027525,0.5,0.6,0.5454545404958678,0.2,0.25,0.22222221728395072,0.5,0.6,0.5454545404958678
0.0,0.018869790743882408,0.9893238434163701,0.13297872340425534,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.012051710469788207,1.0,0.14423076923076925,0.2,0.25,0.22222221728395072,0.0,0.0,0.0,0.2,0.25,0.22222221728395072
0.0,0.03611234314459881,0.9789473684210527,0.20112683438155135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.017997883133529697,0.9929078014184397,0.1687763713080169,0.3333333333333333,0.75,0.4615384572781066,0.2222222222222222,0.6666666666666666,0.33333332958333334,0.3333333333333333,0.75,0.4615384572781066
0.005263157894736842,0.052442526186643385,0.9819494584837545,0.42095761381475677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014705882352941176,0.03291498560650018,0.9581589958158996,0.34598214285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02492345331646598,0.9925093632958801,0.19323671497584544,0.2,0.16666666666666666,0.18181817685950424,0.0,0.0,0.0,0.2,0.16666666666666666,0.18181817685950424
0.0,0.023449344626511767,0.993993993993994,0.261522633744856,0.42857142857142855,0.5,0.4615384565680473,0.16666666666666666,0.2,0.18181817685950424,0.42857142857142855,0.5,0.4615384565680473
0.008,0.00957129701200331,0.9979591836734694,0.04464285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004901960784313725,0.023783251319759918,0.9938271604938271,0.2823748767258383,0.8571428571428571,1.0,0.9230769181065088,0.8571428571428571,1.0,0.9230769181065088,0.8571428571428571,1.0,0.9230769181065088
