exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.35294117647058826,0.3424509700937533,0.7564102564102564,0.4464285714285715,0.3333333333333333,0.42857142857142855,0.37499999507812504,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.37499999507812504
0.30434782608695654,0.4130955302586432,0.7241379310344828,0.6204813764070651,0.6,0.2727272727272727,0.374999995703125,0.0,0.0,0.0,0.6,0.2727272727272727,0.374999995703125
0.6875,0.828578563340278,0.4634146341463415,0.9422781271837876,1.0,0.8333333333333334,0.9090909041322315,0.75,0.6,0.6666666617283951,1.0,0.8333333333333334,0.9090909041322315
0.5625,0.6271389942140473,0.6530612244897959,0.8706951530612245,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
0.6538461538461539,0.6592407495766051,0.5245901639344263,0.8325254291163383,0.2,0.14285714285714285,0.1666666618055557,0.0,0.0,0.0,0.2,0.14285714285714285,0.1666666618055557
0.4262295081967213,0.6569711066304513,0.6612903225806451,0.7748783299180326,0.38461538461538464,0.2777777777777778,0.3225806402913632,0.15789473684210525,0.15789473684210525,0.15789473184210542,0.3076923076923077,0.2222222222222222,0.2580645112591052
0.6265060240963856,0.6686832329272459,0.5279187817258884,0.7501844111138432,0.6666666666666666,0.4,0.49999999531250006,0.5,0.22727272727272727,0.31249999570312503,0.6666666666666666,0.4,0.49999999531250006
0.4426229508196721,0.6605909191305515,0.6666666666666666,0.7748783299180326,0.5,0.3333333333333333,0.39999999520000007,0.21428571428571427,0.15789473684210525,0.18181817693296617,0.4166666666666667,0.2777777777777778,0.3333333285333334
0.5789473684210527,0.6775170892755747,0.5213675213675214,0.7764597871167034,0.7142857142857143,0.35714285714285715,0.47619047174603185,0.5555555555555556,0.3333333333333333,0.4166666619791667,0.7142857142857143,0.35714285714285715,0.47619047174603185
0.0,1.4252838527286614e-08,0.9951807228915662,0.021676300578034685,0.5,0.02040816326530612,0.03921568552095348,0.25,0.007874015748031496,0.015267174980479017,0.5,0.02040816326530612,0.03921568552095348
0.5,0.4596613576124592,0.5,0.605,0.6666666666666666,0.5,0.5714285665306124,0.5,0.3333333333333333,0.39999999520000007,0.6666666666666666,0.5,0.5714285665306124
0.0,3.4514696955858765e-08,0.9961783439490446,0.014220705346985212,0.6,0.03225806451612903,0.06122448882757185,0.2,0.008403361344537815,0.01612903148413115,0.6,0.03225806451612903,0.06122448882757185
0.0111731843575419,0.0009423632146167958,0.9796696315120712,0.0869217202550536,0.3076923076923077,0.046511627906976744,0.08080807852668102,0.13333333333333333,0.017699115044247787,0.03124999793090834,0.3076923076923077,0.046511627906976744,0.08080807852668102
1.0,1.0,0.0,0.9997106481481481,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.6,0.8157563137360749,0.4864864864864865,0.9382276400493084,1.0,0.8333333333333334,0.9090909041322315,0.75,0.6,0.6666666617283951,1.0,0.8333333333333334,0.9090909041322315
0.5714285714285714,0.722160038719837,0.48717948717948717,0.8551587301587302,0.5,0.6,0.5454545404958678,0.2,0.25,0.22222221728395072,0.5,0.6,0.5454545404958678
0.16666666666666666,0.15101840171985645,0.8809523809523809,0.35121681415929196,0.5,0.17647058823529413,0.26086956136105866,0.0,0.0,0.0,0.5,0.17647058823529413,0.26086956136105866
0.07692307692307693,0.2856383097258895,0.8828828828828829,0.5076523822198563,0.3333333333333333,0.3076923076923077,0.3199999950080001,0.14285714285714285,0.13333333333333333,0.1379310294887041,0.3333333333333333,0.3076923076923077,0.3199999950080001
0.14285714285714285,0.2559249746007023,0.896,0.3724026420806385,0.3333333333333333,0.1875,0.2399999953920001,0.0,0.0,0.0,0.3333333333333333,0.1875,0.2399999953920001
0.25688073394495414,0.2126336196369405,0.7329700272479565,0.2820574384377554,1.0,0.12903225806451613,0.22857142654693882,0.8,0.07692307692307693,0.14035087559249002,1.0,0.12903225806451613,0.22857142654693882
0.0,3.5320202144634114e-07,0.9963942307692307,0.030929264909847435,0.25,0.012987012987012988,0.024691357085810127,0.0,0.0,0.0,0.25,0.012987012987012988,0.024691357085810127
0.046511627906976744,0.2744463656765563,0.9182389937106918,0.4197530864197531,0.625,0.4166666666666667,0.4999999952000001,0.4444444444444444,0.25,0.319999995392,0.625,0.4166666666666667,0.4999999952000001
0.00641025641025641,0.010225199798431046,0.9431554524361949,0.09594494150034415,0.22727272727272727,0.06493506493506493,0.101010097553311,0.07692307692307693,0.02040816326530612,0.03225806120187339,0.18181818181818182,0.05194805194805195,0.08080807735129084
0.06060606060606061,0.004993089835188112,0.9615384615384616,0.1758243178059537,1.0,0.14285714285714285,0.24999999781250004,0.6666666666666666,0.046511627906976744,0.08695652051984878,1.0,0.14285714285714285,0.24999999781250004
0.1,0.3074685953207521,0.8755980861244019,0.5065793994723152,0.7142857142857143,0.21739130434782608,0.3333333297555556,0.25,0.07407407407407407,0.11428571075918378,0.5714285714285714,0.17391304347826086,0.2666666630888889
0.4230769230769231,0.3521856535823236,0.7641509433962265,0.48577605826126535,0.18181818181818182,0.2,0.1904761854875285,0.0,0.0,0.0,0.18181818181818182,0.2,0.1904761854875285
0.3,0.2799292607015884,0.7634408602150538,0.33622448979591835,0.18181818181818182,0.2222222222222222,0.1999999950500001,0.0,0.0,0.0,0.18181818181818182,0.2222222222222222,0.1999999950500001
