exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.011695906432748537,5.8089665080228605e-09,0.9841897233201581,0.049526270456503006,0.75,0.05172413793103448,0.09677419234131114,0.3333333333333333,0.014084507042253521,0.02702702624908695,0.75,0.05172413793103448,0.09677419234131114
0.03571428571428571,0.022225255704898757,0.9775784753363229,0.10693916349809884,0.2857142857142857,0.4,0.33333332847222225,0.0,0.0,0.0,0.2857142857142857,0.4,0.33333332847222225
0.23404255319148937,0.7107650562278308,0.7241379310344828,0.796910027455228,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.3111111111111111,0.771069958670232,0.7103448275862069,0.8442366882117575,0.3333333333333333,0.16666666666666666,0.22222221777777784,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.22222221777777784
0.5,0.42728700639623407,0.7727272727272727,0.625,0.5,0.3333333333333333,0.39999999520000007,0.0,0.0,0.0,0.5,0.3333333333333333,0.39999999520000007
0.012307692307692308,5.4532106090825035e-05,0.9943622269203665,0.016863406408094434,0.15384615384615385,0.1,0.12121211643709846,0.0,0.0,0.0,0.15384615384615385,0.1,0.12121211643709846
0.14814814814814814,0.17598187877716523,0.881578947368421,0.3345959595959596,0.42857142857142855,0.375,0.3999999950222222,0.14285714285714285,0.09090909090909091,0.11111110635802489,0.42857142857142855,0.375,0.3999999950222222
1.0,1.0,0.0,0.9998177842565598,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
1.0,1.0,0.0,0.9998177842565598,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
1.0,1.0,0.0,0.9998177842565598,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,3.4326454453739645e-15,0.9975767366720517,0.003983005841741901,0.25,0.007194244604316547,0.013986013442222136,0.0,0.0,0.0,0.25,0.007194244604316547,0.013986013442222136
0.7777777777777778,0.5773502691896257,0.13043478260869565,0.7052154195011338,0.5,0.3333333333333333,0.39999999520000007,0.0,0.0,0.0,0.5,0.3333333333333333,0.39999999520000007
0.05555555555555555,0.011291291106946778,0.9469026548672567,0.11261261261261261,0.5,0.125,0.19999999680000002,0.0,0.0,0.0,0.5,0.125,0.19999999680000002
0.0,0.12326424286194716,0.9192546583850931,0.34911961141469344,0.3076923076923077,0.25,0.275862064019025,0.06666666666666667,0.058823529411764705,0.06249999501953165,0.23076923076923078,0.1875,0.20689654677764577
