exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.0,0.012863543302503293,0.9975247524752475,0.24185823754789273,0.5,0.5,0.4999999950000001,0.4,0.4,0.3999999950000001,0.5,0.5,0.4999999950000001
0.0,0.009412052046797228,0.9975062344139651,0.03731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011235955056179775,0.019627507087033248,0.9940119760479041,0.13931888544891644,0.1111111111111111,0.1,0.1052631529085875,0.0,0.0,0.0,0.1111111111111111,0.1,0.1052631529085875
0.0,0.008886705392773806,0.9986244841815681,0.11446153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.006923991339171544,1.0,0.08298755186721993,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.005547237342903225,0.9988662131519275,0.05136986301369864,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.00909090909090909,0.010885505284730937,0.9858490566037735,0.05494505494505495,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.0033931427866407756,0.9995061728395062,0.05131637661758144,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.002927285153489181,0.999366687777074,0.023041474654377885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002287025269527616,1.0,0.010964912280701757,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.00866298214065673,0.998533724340176,0.07874015748031497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0017984242726620722,1.0,0.01470588235294118,0.0625,1.0,0.11764705771626299,0.0,0.0,0.0,0.0625,1.0,0.11764705771626299
0.0,0.007213728733185765,0.997569275644142,0.096875,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.004569503004684355,0.9937238493723849,0.04385964912280702,0.5,0.6666666666666666,0.5714285665306124,0.14285714285714285,0.2,0.1666666618055557,0.5,0.6666666666666666,0.5714285665306124
0.0015060240963855422,0.0031055691732053926,0.9962067330488383,0.039226208729428606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0026023895014972926,0.9970530451866405,0.05115089514066497,0.2857142857142857,0.3333333333333333,0.3076923027218935,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.3076923027218935
0.0,0.003521836891723232,0.9995064165844028,0.07724214514337974,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333283333334
0.0015290519877675841,0.005622620589134533,0.9980554205153136,0.11485589578599233,0.8571428571428571,0.8571428571428571,0.8571428521428571,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.8571428571428571,0.8571428571428571,0.8571428521428571
0.0,0.003287583392003309,0.9985315712187959,0.06882681112548514,0.8,0.8,0.7999999950000002,0.5,0.5,0.4999999950000001,0.8,0.8,0.7999999950000002
0.0,0.005487025322008872,0.9892280071813285,0.03333333333333334,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.2,0.2,0.19999999500000015,0.6666666666666666,0.6666666666666666,0.6666666616666668
0.0,0.008163566700419516,0.9987654320987654,0.10174418604651164,0.14285714285714285,0.16666666666666666,0.1538461488757398,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.1538461488757398
0.0,0.00755173520948209,0.9963636363636363,0.0949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0035555710219850128,0.9943449575871819,0.013774104683195594,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.007443979864755677,0.9953161592505855,0.09146341463414637,0.6,0.6,0.5999999950000001,0.5,0.5,0.4999999950000001,0.6,0.6,0.5999999950000001
0.0,0.00512953684681126,0.9978331527627302,0.11780049048098326,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.0038594348798079202,0.9979633401221996,0.062056737588652496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024390243902439025,0.029551832802709687,0.9636363636363636,0.11450381679389313,0.3333333333333333,0.4,0.36363635867768596,0.2,0.25,0.22222221728395072,0.3333333333333333,0.4,0.36363635867768596
0.005952380952380952,0.03827952497118262,0.9768595041322314,0.3123634178321679,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.01011172325898408,0.9947984395318595,0.09523809523809525,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.4,0.4,0.3999999950000001,0.6666666666666666,0.6666666666666666,0.6666666616666668
0.02654867256637168,0.02344962150384582,0.9758771929824561,0.22376760563380282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005489123140040715,1.0,0.05199752883031302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030305081223506173,0.9652173913043478,0.11764705882352945,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.01355147762859535,0.9995244888254874,0.12871853546910755,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.007073878346653984,0.9988425925925926,0.09090909090909093,0.8,0.6666666666666666,0.7272727223140496,0.75,0.6,0.6666666617283951,0.8,0.6666666666666666,0.7272727223140496
0.0,0.00600790533071148,0.9989047097480832,0.13036348079604515,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.2,0.2,0.19999999500000015,0.3333333333333333,0.3333333333333333,0.3333333283333334
0.0,0.011562230048454188,0.9903147699757869,0.15600624024961002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02431617034175182,0.9927007299270073,0.14760147601476017,0.5,0.5,0.4999999950000001,0.2857142857142857,0.2857142857142857,0.2857142807142858,0.5,0.5,0.4999999950000001
